ax,ay,az,gx,gy,gz,sequence_id
1.71,-0.55,9.19,0.03,-0.03,-0.0,60
1.73,-0.51,9.23,0.01,-0.02,-0.02,60
1.78,-0.51,9.1,0.02,-0.02,-0.03,60
1.8,-0.49,9.16,0.03,-0.02,-0.04,60
1.81,-0.48,9.29,0.0,-0.01,-0.05,60
1.87,-0.48,9.16,-0.01,-0.02,-0.04,60
1.82,-0.48,9.18,0.01,-0.03,-0.03,60
1.78,-0.5,9.15,0.02,-0.03,-0.04,60
1.84,-0.49,9.13,0.03,-0.02,-0.06,60
1.86,-0.37,9.18,0.04,-0.03,-0.06,60
1.9,-0.26,8.88,0.02,0.14,-0.09,60
0.89,-0.65,9.42,0.11,0.3,-0.23,60
1.97,-0.37,9.0,0.04,0.71,-0.41,60
3.25,-0.52,10.88,-0.07,1.36,-0.34,60
3.13,0.03,10.38,0.13,1.34,-0.16,60
5.35,1.67,18.39,0.35,-0.13,0.12,60
7.43,3.3,18.55,-1.64,2.03,0.38,60
5.17,3.42,14.53,-3.13,3.53,0.75,60
3.51,3.96,12.24,-3.84,2.98,1.0,60
0.56,3.89,8.03,-4.52,2.87,1.48,60
-3.32,3.61,3.91,-5.02,2.53,1.32,60
-3.5,3.35,1.25,-5.25,2.69,1.09,60
-5.88,3.05,-3.05,-5.79,3.24,0.91,60
-8.27,0.76,-10.49,-5.29,2.85,0.21,60
-8.12,-2.02,-14.55,-3.13,0.46,0.06,60
-7.2,-3.04,-12.59,-1.94,0.56,-0.14,60
-6.98,-4.1,-11.37,-0.43,-0.65,-0.17,60
-6.01,-4.12,-7.12,-0.08,0.04,0.01,60
-6.9,-5.0,-6.78,0.11,-0.29,0.1,60
-7.04,-5.18,-4.93,0.24,-0.05,0.04,60
-6.92,-5.13,-4.35,0.24,-0.03,0.11,60
2.27,-0.76,9.13,-0.02,-0.0,-0.01,61
1.96,-0.86,9.06,-0.01,0.0,0.02,61
1.89,-0.85,9.17,0.01,-0.02,-0.01,61
2.05,-0.88,9.04,0.01,-0.01,-0.04,61
2.06,-0.83,9.18,0.02,-0.02,-0.04,61
2.11,-0.79,9.13,0.0,-0.01,-0.02,61
1.99,-0.85,9.11,0.0,-0.01,-0.02,61
2.0,-0.83,9.1,0.02,-0.03,-0.04,61
2.02,-0.78,9.08,0.02,-0.06,-0.04,61
2.06,-0.78,9.08,0.03,-0.06,-0.05,61
2.12,-0.75,9.15,0.04,-0.07,-0.05,61
2.16,-0.7,9.06,0.04,-0.04,-0.06,61
2.27,-0.71,9.27,0.04,-0.05,-0.05,61
2.32,-0.65,9.04,0.0,-0.02,-0.03,61
2.18,-0.7,9.11,0.03,-0.02,-0.01,61
2.15,-0.67,9.29,-0.0,-0.02,-0.02,61
2.24,-0.69,9.05,-0.01,-0.0,-0.03,61
2.15,-0.68,9.09,0.01,-0.02,-0.03,61
2.16,-0.64,9.09,0.01,-0.03,-0.03,61
2.23,-0.64,9.12,0.02,-0.02,-0.04,61
2.26,-0.66,9.15,0.01,-0.01,-0.02,61
2.21,-0.66,9.1,0.0,-0.01,-0.01,61
2.21,-0.65,9.11,0.02,-0.01,-0.01,61
2.13,-0.62,9.2,-0.01,-0.02,-0.02,61
2.19,-0.61,8.97,-0.0,-0.02,-0.04,61
2.3,-0.6,9.18,0.01,-0.03,-0.03,61
2.26,-0.61,9.06,-0.0,-0.0,-0.02,61
1.9,-0.36,9.5,-0.03,0.09,-0.11,61
2.63,-1.05,9.48,-0.21,0.4,-0.18,61
3.59,-0.78,10.36,-0.52,1.97,-0.55,61
4.21,-0.72,11.64,-0.12,2.04,-0.25,61
5.66,0.95,17.5,-0.37,1.28,0.11,61
6.1,1.87,17.01,-1.76,1.79,0.56,61
4.46,2.38,12.4,-2.71,2.44,1.07,61
1.29,2.28,9.98,-3.12,2.56,1.43,61
-0.91,2.31,8.68,-3.79,2.63,1.31,61
-2.38,2.05,4.43,-4.34,2.72,1.22,61
-2.94,2.77,2.27,-4.75,2.53,1.3,61
-5.32,2.74,-2.38,-5.12,2.35,1.5,61
-9.32,1.17,-9.41,-4.62,1.58,1.52,61
-10.37,-1.32,-11.5,-3.11,0.12,0.87,61
-8.68,-3.03,-10.66,-1.83,0.25,0.44,61
-9.8,-4.3,-10.04,-1.06,0.79,0.2,61
-8.13,-4.29,-7.57,0.03,-0.16,-0.1,61
1.7,-0.73,9.1,0.02,-0.04,-0.02,62
1.87,-0.67,9.31,0.03,-0.06,-0.02,62
1.94,-0.66,9.09,0.0,0.0,-0.02,62
1.89,-0.7,9.16,0.01,0.0,0.01,62
1.8,-0.72,9.23,0.0,0.01,0.0,62
1.77,-0.72,9.1,0.01,-0.01,-0.04,62
1.9,-0.67,9.18,-0.0,-0.02,-0.03,62
1.81,-0.71,8.97,0.02,-0.04,-0.02,62
1.82,-0.65,9.27,0.01,-0.01,-0.04,62
1.97,-0.68,9.08,0.0,-0.01,-0.02,62
1.86,-0.65,9.23,-0.0,-0.0,0.0,62
1.74,-0.68,9.1,-0.01,0.0,-0.02,62
1.84,-0.68,9.18,0.0,-0.01,-0.03,62
1.92,-0.63,9.19,-0.01,-0.02,-0.02,62
1.81,-0.66,9.13,-0.01,-0.01,-0.03,62
1.8,-0.67,9.16,0.01,-0.02,-0.03,62
1.87,-0.63,9.12,0.0,-0.02,-0.04,62
1.91,-0.64,9.17,0.02,-0.03,-0.03,62
1.94,-0.59,9.13,0.01,-0.03,-0.02,62
1.84,-0.63,9.19,0.02,-0.02,-0.03,62
1.92,-0.6,9.13,0.02,-0.03,-0.03,62
1.9,-0.59,9.3,-0.01,0.0,-0.04,62
1.87,-0.62,9.06,-0.01,-0.02,-0.04,62
1.81,-0.64,9.01,0.04,-0.07,-0.05,62
1.96,-0.54,9.13,0.05,-0.08,-0.07,62
2.18,-0.5,9.08,0.05,-0.04,-0.06,62
2.1,-0.53,9.16,0.05,-0.04,-0.02,62
2.07,-0.45,9.13,0.05,0.0,-0.02,62
1.98,-0.43,9.14,0.07,-0.02,-0.02,62
1.79,-0.4,9.33,0.06,0.07,-0.07,62
1.88,-0.42,9.33,0.01,0.14,-0.06,62
2.09,-0.53,9.32,-0.02,0.48,-0.24,62
1.74,-0.83,10.53,-0.25,1.45,-0.27,62
0.83,-0.36,11.72,0.03,1.87,-0.93,62
5.28,1.34,17.92,-0.37,1.56,-0.89,62
6.22,2.79,18.38,-1.81,2.19,-0.25,62
4.98,3.71,14.9,-3.19,2.5,0.51,62
3.14,4.05,11.29,-3.61,1.62,1.18,62
1.78,4.69,9.05,-4.16,1.56,1.68,62
-1.21,4.72,5.82,-4.8,1.69,2.02,62
-3.93,4.92,2.3,-5.79,2.43,2.23,62
-9.19,2.57,-5.63,-6.13,3.43,1.32,62
-9.03,-0.65,-14.58,-4.79,2.21,0.37,62
-8.66,-2.71,-13.7,-2.25,-0.37,0.37,62
-8.67,-3.89,-12.1,-1.02,-0.52,0.21,62
-7.79,-4.59,-8.34,-0.23,-0.35,0.02,62
-7.11,-5.28,-6.26,0.1,-0.31,0.1,62
-7.82,-5.8,-4.41,0.42,-0.21,0.03,62
1.42,-0.59,9.59,0.0,0.06,-0.03,63
1.53,-0.6,9.35,-0.08,0.01,-0.03,63
1.57,-0.66,8.84,-0.03,0.01,-0.04,63
1.56,-0.65,9.24,0.02,-0.02,-0.02,63
1.47,-0.62,9.21,0.0,-0.01,-0.04,63
1.67,-0.62,9.26,0.01,-0.01,-0.03,63
1.57,-0.61,9.11,0.01,-0.02,-0.01,63
1.5,-0.6,9.38,-0.0,-0.0,-0.03,63
1.57,-0.66,9.0,-0.0,-0.02,-0.03,63
1.62,-0.61,9.3,0.01,-0.02,-0.02,63
1.58,-0.56,9.2,-0.0,-0.01,-0.02,63
1.48,-0.57,9.29,-0.01,-0.01,-0.01,63
1.55,-0.6,9.12,-0.0,-0.01,-0.04,63
1.66,-0.59,9.29,0.01,-0.03,-0.01,63
1.59,-0.59,9.2,-0.0,-0.01,-0.01,63
1.64,-0.58,9.21,0.01,-0.02,-0.0,63
1.56,-0.57,9.2,0.0,-0.03,-0.0,63
1.55,-0.55,9.16,0.0,-0.02,-0.02,63
1.64,-0.56,9.27,-0.0,-0.02,-0.02,63
1.66,-0.57,9.17,-0.01,-0.02,-0.01,63
1.6,-0.55,9.18,0.01,-0.02,-0.02,63
1.61,-0.54,9.24,-0.01,-0.02,-0.02,63
1.61,-0.57,9.13,0.0,-0.02,-0.04,63
1.69,-0.58,9.15,0.01,-0.02,-0.03,63
1.58,-0.55,9.09,0.03,-0.04,-0.04,63
1.72,-0.5,9.31,0.03,-0.04,-0.05,63
1.72,-0.51,9.15,0.02,-0.02,-0.03,63
1.69,-0.51,9.14,0.03,-0.01,-0.03,63
1.62,-0.48,9.23,0.03,-0.02,-0.03,63
1.66,-0.46,9.08,0.04,-0.04,-0.02,63
1.61,-0.57,9.12,0.06,-0.04,-0.02,63
1.01,-0.3,9.23,0.08,0.07,-0.13,63
1.91,-0.59,9.63,0.01,0.12,-0.17,63
1.62,-0.2,10.03,-0.08,0.43,-0.23,63
3.03,-0.3,10.95,-0.2,1.37,-0.69,63
5.13,1.19,14.2,0.09,0.77,-0.5,63
7.59,2.38,16.88,-0.79,1.16,0.08,63
6.15,2.96,14.36,-2.0,2.07,0.65,63
5.92,3.82,12.77,-2.86,2.34,1.16,63
2.91,4.1,10.57,-3.54,2.28,1.73,63
0.37,4.5,8.35,-4.22,1.99,2.25,63
-2.24,5.31,4.74,-5.21,2.74,2.36,63
-3.94,5.75,-0.23,-6.25,4.06,1.91,63
-7.86,4.24,-7.67,-6.99,5.33,0.94,63
-8.9,-0.23,-19.63,-4.74,2.12,0.21,63
-8.72,-3.47,-15.38,-1.18,-1.08,0.21,63
-8.0,-3.82,-9.27,-0.64,0.08,-0.25,63
-6.23,-3.85,-7.54,-0.3,0.0,-0.04,63
1.86,-0.26,9.1,-0.02,0.01,-0.05,64
1.96,-0.26,9.21,-0.01,-0.01,-0.06,64
2.11,-0.21,9.2,-0.02,-0.0,-0.04,64
2.07,-0.24,9.17,-0.03,0.02,-0.01,64
1.79,-0.28,9.21,0.02,-0.02,-0.05,64
2.0,-0.23,9.19,0.02,-0.03,-0.05,64
2.12,-0.16,9.27,0.01,-0.02,-0.03,64
1.96,-0.23,9.17,-0.02,0.01,-0.01,64
1.84,-0.23,9.14,-0.01,-0.01,-0.02,64
1.88,-0.25,9.19,-0.01,-0.02,-0.04,64
1.98,-0.2,9.17,-0.04,0.01,-0.05,64
1.99,-0.24,9.06,-0.0,-0.01,-0.03,64
1.99,-0.23,9.3,-0.02,-0.01,-0.02,64
1.97,-0.23,9.08,-0.01,0.01,-0.02,64
1.85,-0.25,9.19,-0.0,-0.01,-0.02,64
1.92,-0.25,9.18,0.0,-0.02,-0.04,64
2.04,-0.17,9.17,-0.0,-0.01,-0.02,64
1.96,-0.23,9.16,-0.01,-0.0,-0.01,64
1.92,-0.25,9.13,-0.01,-0.0,-0.01,64
1.91,-0.23,9.16,-0.0,-0.01,-0.03,64
1.93,-0.22,9.14,0.0,-0.02,-0.04,64
2.04,-0.22,9.14,-0.0,-0.0,-0.03,64
1.95,-0.22,9.17,0.01,-0.02,-0.02,64
1.91,-0.24,9.15,-0.01,-0.02,-0.03,64
1.88,-0.21,9.11,0.02,-0.04,-0.05,64
2.02,-0.14,9.29,0.01,-0.02,-0.06,64
2.04,-0.17,9.12,-0.02,-0.0,-0.04,64
1.79,-0.22,9.07,0.01,0.0,-0.06,64
1.66,-0.17,9.15,0.04,0.03,-0.14,64
1.59,0.02,10.07,-0.14,0.32,-0.29,64
2.31,-0.28,10.84,-0.38,0.95,-0.54,64
4.4,-0.45,9.87,-0.29,1.25,-0.48,64
6.25,0.77,14.61,0.2,0.07,-0.09,64
6.63,1.53,16.28,-0.98,2.02,0.15,64
4.51,1.72,14.65,-1.92,2.86,0.39,64
5.45,3.62,13.73,-2.46,1.95,0.81,64
3.27,4.28,12.17,-3.4,2.25,1.25,64
1.88,4.59,7.99,-4.39,2.5,1.58,64
-1.96,4.62,3.89,-5.11,2.82,1.7,64
-5.45,3.31,-0.85,-5.58,3.0,1.57,64
-9.79,0.94,-8.82,-5.49,3.38,0.62,64
-9.36,-2.23,-13.19,-3.63,0.9,0.01,64
1.97,-0.24,9.3,-0.02,0.0,-0.06,65
1.81,-0.28,9.02,0.0,-0.04,-0.06,65
1.96,-0.25,9.21,0.04,-0.06,-0.07,65
1.92,-0.15,9.11,0.04,-0.06,-0.09,65
2.04,-0.18,9.23,0.02,-0.05,-0.08,65
2.08,-0.12,9.32,-0.02,-0.01,-0.08,65
2.07,-0.18,9.03,-0.03,-0.0,-0.06,65
2.04,-0.16,9.08,0.02,-0.01,-0.05,65
1.96,-0.09,9.22,0.01,-0.04,-0.05,65
2.08,-0.14,9.16,-0.02,0.0,-0.06,65
2.15,-0.11,9.1,-0.01,0.02,-0.04,65
2.01,-0.13,9.19,-0.02,0.03,-0.01,65
1.87,-0.22,9.02,0.0,-0.01,-0.01,65
1.99,-0.15,9.31,0.02,-0.03,-0.02,65
2.05,-0.11,9.05,-0.0,-0.04,-0.02,65
2.1,-0.15,9.13,0.01,-0.0,-0.03,65
2.07,-0.11,9.15,0.02,-0.02,-0.01,65
1.98,-0.1,9.12,0.02,-0.03,-0.02,65
2.05,-0.07,9.18,0.02,-0.03,-0.02,65
2.08,-0.07,9.16,0.03,-0.05,-0.01,65
2.04,-0.06,9.16,0.02,-0.03,-0.03,65
1.98,-0.14,9.07,0.05,-0.05,-0.02,65
1.17,-0.25,8.94,0.06,0.02,-0.15,65
-0.17,-0.64,9.76,-0.06,0.85,-0.55,65
2.35,-0.25,11.23,-0.31,1.74,-1.27,65
5.2,1.39,15.5,-0.24,1.78,-1.3,65
10.13,3.3,18.5,-0.82,0.84,-0.1,65
7.48,4.23,17.12,-2.76,3.19,0.62,65
4.96,4.71,11.96,-3.51,2.61,1.06,65
2.28,4.55,10.3,-3.83,2.14,1.6,65
0.0,4.93,7.99,-4.45,2.12,1.73,65
-3.47,4.82,4.33,-5.16,2.1,2.16,65
-7.29,4.22,-2.32,-5.52,1.92,1.96,65
-10.54,1.72,-9.69,-4.72,1.4,1.5,65
-10.81,-1.14,-12.97,-3.17,0.29,0.96,65
-10.69,-3.0,-11.05,-1.35,-0.29,0.59,65
-9.95,-4.45,-8.24,-0.45,-0.24,0.05,65
2.25,-0.8,9.08,-0.03,-0.03,-0.11,66
1.96,-0.85,9.09,-0.02,0.06,-0.02,66
1.66,-0.84,9.12,-0.01,0.12,-0.0,66
1.26,-0.91,8.96,0.05,-0.03,0.02,66
1.25,-0.93,8.91,0.13,-0.09,-0.03,66
1.8,-0.66,9.52,0.13,-0.08,-0.07,66
1.89,-0.54,9.45,0.01,-0.04,-0.01,66
1.56,-0.78,9.14,0.0,-0.02,-0.04,66
1.72,-0.68,9.09,0.02,-0.02,-0.03,66
1.61,-0.67,9.28,0.02,0.01,-0.04,66
1.62,-0.69,9.21,-0.0,0.01,-0.03,66
1.64,-0.65,9.34,-0.02,0.01,-0.03,66
1.66,-0.64,9.12,-0.05,-0.03,0.01,66
1.64,-0.75,8.94,0.03,-0.06,0.03,66
1.59,-0.75,9.1,0.06,-0.09,0.04,66
1.56,-0.71,9.2,0.07,-0.07,0.01,66
1.65,-0.66,9.11,0.05,-0.05,-0.02,66
1.71,-0.58,9.18,0.08,-0.07,-0.03,66
1.7,-0.51,9.44,0.04,0.0,-0.06,66
1.62,-0.63,8.85,0.02,0.01,-0.07,66
0.99,-0.66,9.23,0.08,0.02,-0.19,66
0.97,-0.68,9.39,0.01,0.11,-0.41,66
0.76,-0.37,9.22,0.02,0.32,-0.71,66
2.37,0.13,10.15,-0.12,1.04,-0.92,66
4.43,-0.98,10.66,-0.38,1.41,-0.39,66
4.28,0.3,11.36,0.49,0.85,-0.24,66
6.56,2.45,19.08,-0.12,0.79,0.2,66
6.55,3.73,17.78,-1.92,1.7,0.82,66
3.94,4.18,13.0,-3.04,2.33,1.17,66
4.71,6.26,11.48,-3.73,2.66,1.22,66
1.86,6.74,9.1,-4.51,2.19,1.96,66
-3.13,6.15,5.36,-5.32,1.94,2.49,66
-9.28,3.75,-1.97,-6.1,2.34,2.07,66
-11.82,0.15,-11.41,-5.32,2.46,0.99,66
-9.06,-1.78,-11.13,-3.34,1.21,0.08,66
-7.77,-3.12,-10.34,-1.8,-0.24,0.28,66
-7.7,-3.47,-9.34,-0.98,-0.31,0.41,66
-6.89,-4.72,-6.63,-0.18,-0.38,0.29,66
-6.9,-5.52,-3.38,0.2,-0.39,0.36,66
-10.14,-6.39,-3.12,0.34,-0.48,0.27,66
3.57,0.15,9.7,-0.03,-0.04,-0.08,67
2.77,-0.14,9.05,-0.1,0.15,0.08,67
1.96,-0.36,9.33,-0.13,0.2,0.1,67
1.65,-0.57,8.83,-0.1,0.07,0.06,67
1.58,-0.63,8.94,0.0,-0.0,-0.03,67
2.08,-0.41,9.19,0.02,-0.03,-0.09,67
2.23,-0.34,9.36,-0.02,-0.06,-0.04,67
2.34,-0.41,8.96,-0.01,-0.01,-0.01,67
2.0,-0.44,9.18,0.01,-0.01,-0.0,67
2.01,-0.37,9.31,-0.01,0.0,-0.03,67
2.14,-0.42,9.06,-0.02,-0.01,-0.02,67
2.06,-0.43,9.22,0.0,-0.01,-0.02,67
2.13,-0.4,9.13,-0.02,0.01,-0.02,67
2.05,-0.43,9.1,0.0,-0.01,-0.01,67
2.03,-0.42,9.18,-0.01,-0.01,-0.03,67
1.99,-0.45,9.11,-0.0,0.0,-0.05,67
1.97,-0.42,9.15,0.01,-0.02,-0.05,67
2.03,-0.4,9.15,0.02,-0.03,-0.08,67
2.27,-0.34,9.23,0.01,-0.03,-0.06,67
2.27,-0.36,9.09,-0.0,0.0,-0.03,67
2.07,-0.36,9.09,0.02,-0.01,-0.01,67
2.11,-0.36,9.18,0.03,-0.02,-0.01,67
2.09,-0.35,9.1,0.03,-0.02,-0.02,67
1.81,-0.42,9.12,0.04,-0.06,-0.05,67
2.03,-0.34,8.87,0.09,-0.11,-0.1,67
2.51,-0.11,9.36,0.1,-0.09,-0.09,67
2.52,-0.13,9.1,0.06,-0.01,-0.04,67
2.75,0.03,10.03,-0.06,0.2,0.01,67
2.59,-0.09,9.72,-0.31,0.62,0.09,67
1.98,-0.28,9.56,-0.34,1.26,-0.21,67
2.78,0.12,12.44,-0.09,0.79,-0.55,67
7.01,1.2,16.48,-0.32,0.32,-0.09,67
6.17,1.21,14.73,-1.63,1.79,0.4,67
5.68,1.91,12.69,-2.19,1.88,0.8,67
4.31,2.95,11.68,-2.52,1.52,1.22,67
3.5,3.42,9.25,-3.2,1.62,1.57,67
2.32,4.07,8.21,-3.47,1.66,1.9,67
-0.38,4.74,6.76,-4.61,2.33,2.37,67
-5.61,5.18,3.18,-5.86,2.81,2.23,67
-9.05,4.37,-5.49,-7.17,4.83,1.37,67
-10.49,-0.36,-17.71,-5.62,3.47,-0.11,67
-6.7,-2.7,-14.56,-1.71,-1.36,-0.08,67
-7.55,-4.19,-10.74,-1.07,0.07,0.15,67
-6.69,-4.8,-9.22,-0.23,-0.69,0.03,67
-6.41,-5.48,-6.66,-0.02,-0.27,0.14,67
-7.33,-6.11,-5.69,0.39,-0.38,0.06,67
-7.36,-5.89,-3.51,0.49,-0.5,-0.01,67
-7.42,-5.61,-2.33,0.34,-0.42,-0.04,67
2.32,-0.54,9.63,0.18,-0.13,-0.11,68
2.21,-0.59,9.43,0.04,-0.05,-0.01,68
1.96,-0.66,8.89,0.02,0.05,0.02,68
1.68,-0.76,8.68,0.14,0.05,-0.0,68
1.65,-0.63,9.1,0.24,-0.09,-0.01,68
1.78,-0.36,9.86,0.14,-0.06,-0.05,68
2.03,-0.28,9.61,-0.08,-0.0,-0.06,68
2.05,-0.52,8.96,-0.08,0.02,-0.01,68
1.73,-0.47,9.39,-0.04,0.05,-0.05,68
1.8,-0.58,9.0,-0.1,-0.0,-0.03,68
1.85,-0.6,8.83,0.05,-0.04,-0.05,68
1.87,-0.48,9.42,0.01,-0.06,-0.03,68
1.87,-0.54,9.1,0.0,-0.02,-0.05,68
1.95,-0.52,9.2,-0.01,-0.01,-0.04,68
1.9,-0.53,9.08,0.01,-0.02,-0.04,68
1.9,-0.48,9.26,0.01,-0.01,-0.03,68
1.94,-0.51,9.08,0.01,-0.05,-0.02,68
1.86,-0.47,9.15,0.02,-0.03,-0.03,68
1.96,-0.48,9.14,0.03,-0.03,-0.03,68
1.91,-0.45,9.07,0.05,-0.06,-0.03,68
1.98,-0.4,9.25,0.06,-0.06,-0.03,68
2.04,-0.35,9.22,0.02,-0.05,-0.02,68
2.08,-0.37,9.17,0.02,-0.03,-0.02,68
2.08,-0.39,9.12,0.02,-0.03,-0.0,68
1.9,-0.35,9.28,0.01,-0.02,-0.01,68
1.96,-0.35,9.11,-0.03,0.02,-0.05,68
2.03,-0.37,9.02,0.01,0.02,-0.05,68
1.95,-0.46,9.17,0.03,0.02,-0.07,68
2.04,-0.34,9.14,0.0,0.07,-0.08,68
2.0,-0.38,8.91,0.07,-0.0,-0.06,68
2.57,-0.15,8.92,0.09,0.14,-0.07,68
2.24,-0.13,9.2,0.1,0.45,0.08,68
0.46,-0.35,9.42,-0.03,0.98,-0.29,68
1.27,-0.26,9.78,0.12,1.88,-0.65,68
3.61,2.0,14.36,0.81,0.05,-0.81,68
7.92,3.61,17.54,-0.49,0.77,-0.42,68
8.65,4.39,15.84,-2.23,2.17,0.51,68
6.05,4.74,12.23,-3.15,2.16,1.4,68
4.19,5.43,10.36,-3.74,2.38,2.06,68
-0.13,5.67,8.94,-4.92,3.27,2.41,68
-4.12,5.44,3.06,-6.08,3.63,2.03,68
-6.7,4.16,-4.63,-6.63,4.24,1.78,68
-12.06,-0.46,-12.22,-4.79,2.55,0.45,68
-7.61,-2.15,-11.18,-2.31,-0.22,-0.11,68
-7.07,-3.38,-10.2,-1.76,0.1,0.12,68
-5.99,-4.14,-7.81,-0.92,0.34,0.19,68
-9.91,-5.46,-8.8,-0.79,0.85,0.3,68
-9.52,-5.01,-7.85,0.13,-0.13,-0.09,68
-6.22,-4.82,-3.42,0.67,-0.5,-0.15,68
-6.1,-4.67,-2.45,0.5,-0.72,0.13,68
-8.39,-5.5,-1.66,0.4,-0.51,0.12,68
-8.45,-5.51,-1.49,0.28,-0.21,-0.05,68
-7.46,-5.45,-0.99,-0.01,0.04,-0.2,68
-7.25,-5.75,-1.77,-0.07,0.22,-0.15,68
-7.3,-5.82,-2.45,-0.2,0.18,-0.18,68
-7.09,-5.73,-2.59,-0.08,0.16,-0.07,68
1.81,-0.61,8.97,-0.02,0.05,-0.02,69
1.96,-0.56,9.25,0.02,-0.01,-0.0,69
1.91,-0.6,9.13,0.0,0.01,-0.01,69
1.84,-0.64,9.17,-0.0,0.01,-0.02,69
1.84,-0.61,9.23,0.01,-0.02,-0.03,69
1.79,-0.62,9.15,0.01,-0.03,-0.04,69
1.9,-0.59,9.15,0.02,-0.04,-0.06,69
1.96,-0.55,9.23,0.0,-0.03,-0.05,69
2.03,-0.52,9.08,-0.01,-0.01,-0.05,69
2.06,-0.55,9.13,0.02,-0.01,-0.02,69
1.89,-0.51,9.36,-0.01,-0.0,-0.01,69
1.92,-0.56,9.06,-0.02,0.0,-0.02,69
1.88,-0.57,9.16,0.01,-0.01,-0.03,69
1.97,-0.53,9.16,-0.01,-0.01,-0.03,69
1.94,-0.56,9.2,-0.0,-0.01,-0.02,69
1.97,-0.53,9.1,0.0,-0.02,-0.02,69
1.98,-0.53,9.11,0.02,-0.02,-0.01,69
1.94,-0.5,9.25,0.01,-0.01,-0.02,69
1.92,-0.5,9.17,-0.01,-0.0,-0.02,69
1.9,-0.54,9.13,0.0,-0.0,-0.03,69
1.91,-0.52,9.28,-0.01,0.01,-0.04,69
1.77,-0.53,9.46,-0.1,0.11,-0.11,69
1.71,-0.58,9.13,-0.11,0.08,-0.12,69
1.77,-0.58,8.93,-0.06,0.09,-0.15,69
1.84,-0.73,9.15,-0.04,0.14,-0.15,69
1.77,-0.43,9.64,-0.05,0.19,-0.21,69
2.68,-0.35,10.5,-0.38,0.55,-0.13,69
3.57,-0.99,10.46,-0.51,1.23,-0.4,69
6.8,0.96,12.4,-0.21,0.76,-0.38,69
8.26,2.42,17.41,-0.69,0.9,0.5,69
5.91,2.72,14.37,-1.99,1.86,1.2,69
4.23,2.94,11.13,-2.63,2.3,1.55,69
0.83,2.82,10.56,-3.35,2.09,1.97,69
-1.96,3.22,7.95,-4.47,2.61,2.06,69
-3.61,3.29,2.73,-5.03,2.23,1.92,69
-5.54,2.9,-0.73,-5.3,2.26,2.02,69
-9.21,1.19,-8.43,-5.42,2.81,1.7,69
-10.16,-1.97,-12.47,-3.73,1.45,0.82,69
-8.75,-3.52,-12.25,-1.51,-0.06,0.49,69
-7.84,-3.65,-6.91,-0.64,0.02,0.24,69
-10.23,-4.83,-6.93,-0.55,0.7,0.29,69
-11.08,-6.04,-8.15,0.34,-0.39,-0.28,69
-6.11,-5.11,-2.04,0.81,-0.64,-0.23,69
2.12,-0.73,9.05,-0.01,0.01,0.01,70
1.89,-0.89,9.1,0.02,-0.02,0.02,70
1.71,-0.88,9.11,0.04,-0.04,-0.01,70
1.83,-0.78,9.08,0.05,-0.05,-0.06,70
2.07,-0.67,9.24,0.01,-0.03,-0.07,70
2.13,-0.75,8.98,0.04,-0.07,-0.03,70
2.05,-0.64,9.12,0.09,-0.1,-0.03,70
2.09,-0.61,9.1,0.06,-0.01,-0.04,70
2.07,-0.62,9.1,0.09,-0.06,-0.04,70
2.29,-0.48,9.36,0.05,-0.03,-0.05,70
2.43,-0.47,9.21,0.02,-0.0,0.01,70
2.09,-0.6,9.15,0.0,0.01,0.03,70
2.01,-0.63,9.02,0.01,-0.01,0.0,70
2.12,-0.52,9.19,0.03,-0.02,-0.01,70
2.21,-0.46,9.2,-0.0,-0.02,-0.01,70
2.24,-0.43,9.12,-0.01,0.0,-0.0,70
2.12,-0.57,9.22,-0.02,0.0,0.01,70
2.05,-0.58,8.99,0.0,-0.01,-0.01,70
2.08,-0.5,9.27,0.01,-0.02,-0.03,70
2.18,-0.51,9.08,-0.0,-0.01,-0.03,70
2.23,-0.44,9.16,0.0,-0.01,-0.03,70
2.18,-0.48,9.11,-0.01,-0.0,-0.01,70
2.11,-0.51,9.03,0.02,0.01,-0.01,70
2.04,-0.47,9.16,0.03,-0.01,-0.03,70
2.08,-0.48,9.17,0.02,-0.01,-0.06,70
2.04,-0.48,9.01,0.03,-0.02,-0.06,70
2.34,-0.4,9.09,0.04,0.11,-0.11,70
2.31,-0.44,10.58,-0.08,0.56,0.13,70
2.69,0.07,10.72,-0.59,0.96,0.08,70
1.69,-0.73,11.58,-0.65,1.18,0.14,70
4.07,-1.04,12.5,-0.45,0.71,-0.13,70
7.18,0.0,13.9,-0.72,1.52,-0.01,70
5.93,1.15,14.62,-1.58,2.69,0.47,70
4.98,2.42,14.18,-2.27,2.1,0.73,70
4.55,4.28,14.08,-3.15,0.87,1.52,70
2.2,5.55,9.88,-4.14,0.56,2.44,70
-1.73,6.4,7.52,-5.08,1.24,2.97,70
-4.99,7.83,2.72,-6.49,2.25,3.14,70
-8.32,6.68,-8.37,-7.3,3.62,2.8,70
-11.34,1.77,-15.83,-5.3,2.7,1.75,70
-11.82,-2.66,-15.07,-1.8,-0.59,0.71,70
-9.32,-2.98,-9.64,-1.05,0.3,0.19,70
1.67,-0.73,9.43,-0.03,0.02,-0.06,71
1.27,-0.92,9.15,-0.06,0.05,-0.11,71
1.59,-0.81,8.88,-0.0,-0.01,-0.14,71
1.92,-0.75,9.34,0.05,-0.05,-0.08,71
