ax,ay,az,gx,gy,gz,sequence_id
2.57,-0.08,8.81,-0.0,-0.0,0.0,53
2.25,-0.1,9.31,0.01,-0.0,0.0,53
2.37,-0.11,8.97,-0.01,0.0,-0.03,53
2.47,-0.07,8.96,0.05,-0.05,-0.02,53
2.45,-0.05,9.3,0.03,-0.01,-0.03,53
2.58,0.01,9.04,-0.02,0.01,-0.01,53
2.24,-0.12,9.06,0.02,0.0,0.0,53
2.36,-0.12,9.1,-0.0,-0.0,-0.04,53
2.41,-0.05,9.08,0.02,0.0,-0.04,53
2.51,0.04,9.16,-0.0,0.01,-0.02,53
2.48,0.11,9.23,0.02,0.02,-0.0,53
2.25,0.07,9.61,-0.02,0.04,0.02,53
2.73,-0.04,9.75,-0.28,0.12,-0.05,53
1.81,-0.21,9.13,-0.19,0.15,0.04,53
1.58,0.12,13.2,0.14,0.02,-0.4,53
5.51,0.96,19.9,-0.53,-0.58,-0.17,53
4.99,1.58,18.95,-1.89,-0.26,0.4,53
4.35,1.73,17.51,-2.77,-0.41,0.7,53
4.08,3.11,18.24,-3.91,-0.77,0.87,53
3.46,4.41,13.96,-5.43,-0.48,1.12,53
2.15,5.03,7.58,-6.52,-0.31,1.25,53
1.24,3.99,0.54,-6.71,0.4,1.57,53
0.25,2.48,-5.08,-6.47,0.98,1.17,53
0.67,-0.72,-10.01,-5.02,0.25,0.85,53
0.67,-3.62,-11.32,-3.18,0.19,0.75,53
-0.36,-5.15,-10.83,-2.26,0.09,0.66,53
-0.74,-6.35,-14.04,-1.3,0.22,0.52,53
-2.22,-7.43,-12.76,-0.23,0.22,0.28,53
-0.93,-8.32,-9.18,0.66,0.05,-0.08,53
2.16,0.43,9.53,-0.02,-0.05,0.0,54
1.65,0.17,8.91,-0.09,-0.06,0.01,54
1.89,0.18,8.58,0.01,-0.06,-0.1,54
2.32,0.43,9.04,0.06,-0.03,-0.13,54
2.45,0.65,9.16,0.05,-0.06,-0.08,54
2.61,0.68,9.18,0.01,-0.11,0.0,54
2.18,0.49,8.85,0.03,-0.09,0.02,54
2.38,0.33,8.85,0.06,-0.07,0.04,54
2.06,0.47,9.02,0.09,0.02,-0.04,54
2.12,0.56,9.33,0.09,0.01,-0.05,54
2.08,0.73,9.34,0.03,-0.0,-0.07,54
2.41,0.68,9.23,0.02,-0.0,-0.06,54
2.22,0.65,8.98,0.03,-0.01,-0.01,54
2.23,0.58,9.34,0.01,0.03,-0.02,54
2.2,0.61,9.08,0.0,0.01,-0.01,54
2.24,0.66,9.26,-0.02,-0.04,0.0,54
2.42,0.71,8.9,0.02,0.06,0.01,54
2.23,0.74,9.37,0.09,-0.05,0.04,54
2.32,0.76,9.52,-0.03,-0.01,0.04,54
2.14,0.64,8.77,-0.04,-0.02,0.07,54
2.06,0.58,8.77,0.04,0.0,0.05,54
2.01,0.55,8.83,0.02,0.02,0.04,54
1.69,0.66,8.86,0.06,0.01,-0.06,54
2.39,0.67,8.93,0.0,0.06,-0.08,54
2.22,0.7,8.97,-0.1,0.39,-0.1,54
1.66,0.63,8.78,0.05,0.1,-0.13,54
2.17,0.61,9.4,0.2,-0.25,-0.11,54
1.96,0.68,9.39,0.29,-0.49,-0.09,54
2.55,0.49,9.88,0.46,-0.67,-0.04,54
2.82,1.56,12.48,0.41,-0.47,-0.25,54
4.84,2.69,15.08,-0.07,-0.9,-0.09,54
6.66,4.73,22.01,-1.19,-0.47,0.22,54
7.72,6.02,21.11,-3.28,-0.61,0.8,54
4.93,6.49,17.03,-4.52,-0.6,1.48,54
3.96,6.52,11.75,-5.86,0.07,1.65,54
1.84,5.27,6.47,-6.37,0.12,1.47,54
0.97,3.44,1.81,-6.25,0.25,1.46,54
0.49,1.5,-1.44,-5.76,-0.36,1.17,54
0.83,0.18,-3.6,-5.46,0.06,0.96,54
1.18,-1.93,-8.37,-4.7,-0.21,1.15,54
-0.23,-4.27,-12.66,-3.68,1.26,1.08,54
2.23,-0.15,9.17,0.05,-0.04,-0.03,55
2.44,-0.1,9.08,0.02,-0.06,-0.07,55
2.68,-0.05,8.99,0.05,-0.06,-0.04,55
2.47,-0.0,9.07,0.07,-0.04,-0.0,55
2.53,0.04,9.36,0.02,-0.0,-0.05,55
2.47,0.01,9.05,0.0,-0.02,-0.02,55
2.55,-0.04,9.07,0.02,-0.03,-0.02,55
2.5,-0.02,9.06,0.02,-0.0,-0.01,55
2.43,-0.04,9.11,0.02,-0.02,-0.03,55
2.47,0.07,9.13,0.0,-0.0,-0.05,55
2.59,0.12,8.95,0.01,-0.02,-0.04,55
2.53,0.07,9.09,0.04,0.01,-0.04,55
2.61,0.1,9.17,0.03,0.01,-0.02,55
2.51,0.13,9.22,-0.01,0.0,-0.02,55
2.64,0.1,8.98,0.02,-0.03,0.01,55
2.43,0.11,9.07,0.02,0.0,0.01,55
2.4,0.06,9.14,0.01,0.01,-0.01,55
2.44,0.11,9.12,-0.01,-0.01,-0.02,55
2.4,0.06,8.89,0.01,0.02,-0.05,55
2.6,0.17,9.22,0.04,-0.03,-0.03,55
2.54,0.15,9.37,-0.03,-0.03,-0.01,55
2.48,0.14,8.78,0.0,-0.03,0.0,55
2.53,0.11,9.31,0.0,-0.01,-0.01,55
2.43,0.12,8.87,-0.01,0.01,-0.03,55
2.55,0.18,9.1,0.03,-0.02,-0.02,55
2.55,0.16,9.13,0.01,0.01,-0.02,55
2.5,0.17,9.11,-0.01,-0.0,0.0,55
2.52,0.09,9.07,0.0,0.03,-0.03,55
2.45,0.18,9.17,-0.0,0.0,-0.02,55
2.59,0.18,9.09,0.01,0.01,-0.03,55
2.43,0.17,9.09,-0.0,0.02,-0.01,55
2.5,0.17,9.1,-0.0,0.02,-0.04,55
2.3,0.12,9.05,0.0,-0.02,-0.01,55
2.35,0.09,9.04,0.01,-0.02,-0.07,55
2.31,0.16,9.52,0.0,-0.01,-0.08,55
2.34,0.08,9.45,-0.13,0.14,-0.15,55
2.95,0.04,12.87,-0.13,0.15,-0.24,55
4.51,1.56,17.66,-0.6,-0.65,-0.16,55
6.79,2.38,21.17,-1.69,-0.58,0.52,55
4.1,2.67,19.94,-3.3,-0.2,1.01,55
3.4,3.05,15.99,-4.3,-0.42,0.98,55
2.25,3.61,12.85,-5.32,-0.72,0.8,55
2.39,3.77,7.01,-5.87,-0.38,0.96,55
2.16,3.49,2.26,-6.3,-0.01,1.16,55
1.83,1.74,-4.38,-6.11,0.58,1.13,55
1.32,-1.38,-7.86,-4.87,0.51,1.05,55
0.66,-3.3,-10.22,-3.53,0.52,0.87,55
0.55,-4.68,-10.62,-2.61,0.45,0.89,55
-0.07,-6.0,-13.58,-1.83,0.4,0.88,55
-1.94,-7.35,-14.12,-0.62,0.63,0.59,55
-1.97,-8.24,-9.95,0.69,-0.15,-0.02,55
0.35,-8.65,-4.24,0.78,0.0,-0.26,55
2.5,-0.13,9.07,-0.01,0.01,-0.03,56
2.51,-0.09,9.09,-0.01,-0.01,-0.03,56
2.59,-0.07,9.05,0.0,-0.02,-0.03,56
2.58,-0.03,9.09,0.01,0.03,-0.03,56
2.53,-0.12,8.99,-0.01,0.03,-0.04,56
2.55,-0.09,9.11,0.02,-0.02,-0.01,56
2.6,-0.1,9.02,0.01,0.03,-0.04,56
2.59,-0.02,9.04,0.03,0.03,0.01,56
2.34,-0.09,9.14,0.02,0.03,-0.02,56
2.43,0.0,9.06,0.02,0.0,-0.04,56
2.47,0.01,9.12,0.04,-0.02,-0.04,56
2.54,0.06,9.27,0.01,-0.03,-0.03,56
2.6,0.03,9.02,-0.02,-0.01,-0.01,56
2.45,-0.03,9.09,0.0,0.0,-0.01,56
2.43,0.01,9.17,-0.02,-0.03,-0.01,56
2.39,-0.01,9.06,-0.01,-0.03,-0.04,56
2.64,-0.01,9.0,0.0,-0.05,-0.02,56
2.56,-0.02,9.0,0.02,-0.06,-0.0,56
2.5,-0.01,9.12,0.0,-0.01,-0.01,56
2.55,0.03,9.07,-0.01,-0.0,-0.03,56
2.58,0.04,9.13,-0.01,-0.0,-0.03,56
2.49,-0.03,8.85,-0.01,0.02,-0.03,56
2.5,0.05,9.02,0.06,0.02,-0.05,56
2.56,0.03,9.18,0.04,0.01,-0.04,56
2.55,0.06,9.01,0.05,0.01,-0.05,56
2.53,0.18,9.26,0.04,-0.02,-0.02,56
2.56,0.09,9.13,0.01,-0.02,-0.02,56
2.46,0.11,9.11,-0.01,0.0,-0.02,56
2.58,0.13,9.06,0.01,-0.01,-0.02,56
2.47,0.14,9.26,-0.03,0.0,-0.02,56
2.49,0.08,8.88,-0.01,0.01,-0.03,56
2.55,0.11,9.23,0.01,-0.02,-0.02,56
2.54,0.09,9.06,-0.03,0.01,-0.03,56
2.55,0.1,8.99,-0.0,0.0,-0.02,56
2.4,0.08,9.21,-0.01,-0.0,-0.04,56
2.61,0.09,8.82,0.01,-0.01,-0.04,56
2.44,0.05,9.09,0.04,0.04,-0.04,56
2.45,-0.04,8.98,-0.02,0.11,-0.12,56
1.97,0.02,10.08,0.14,-0.02,-0.13,56
3.6,0.04,11.56,-0.32,-0.11,-0.12,56
2.82,0.07,12.07,-0.17,0.6,0.02,56
4.46,1.06,23.7,-0.89,-0.14,0.0,56
4.91,1.74,20.39,-2.48,-0.57,0.56,56
3.01,1.84,16.89,-3.78,0.06,0.48,56
3.85,2.53,13.59,-3.81,-1.21,0.52,56
5.25,4.29,14.45,-5.11,-0.28,0.87,56
1.22,4.57,9.74,-6.03,-0.36,1.26,56
1.78,4.82,3.26,-6.59,0.16,1.24,56
1.11,4.74,-2.22,-6.86,0.53,1.17,56
0.66,1.53,-12.76,-5.55,0.83,1.2,56
-0.49,-2.29,-14.8,-3.26,0.36,0.57,56
2.42,1.04,9.3,-0.01,0.0,-0.02,57
2.18,0.97,9.17,-0.02,-0.02,0.06,57
1.93,0.79,9.19,-0.03,0.01,0.03,57
1.81,0.71,9.11,-0.03,-0.02,0.02,57
2.52,0.86,9.04,-0.01,-0.03,-0.05,57
1.8,0.8,8.99,0.01,0.03,0.01,57
1.93,0.86,8.96,0.01,0.01,-0.06,57
2.08,0.74,8.96,0.03,0.0,-0.02,57
1.93,0.67,8.77,0.04,0.02,-0.07,57
2.22,0.77,8.91,0.07,0.02,-0.06,57
2.16,0.91,9.01,0.08,0.03,-0.04,57
2.18,1.08,9.48,0.03,0.01,-0.02,57
2.17,1.1,9.26,0.04,-0.01,-0.0,57
2.06,1.09,9.24,0.02,-0.03,0.01,57
2.15,1.0,9.02,0.01,-0.02,0.03,57
1.89,0.94,8.98,0.04,-0.02,0.01,57
1.94,0.91,9.06,0.01,-0.01,-0.01,57
2.19,1.09,9.17,0.03,-0.01,-0.02,57
1.93,0.95,9.2,0.02,-0.02,0.01,57
1.98,0.96,9.02,0.04,0.02,-0.04,57
2.01,0.95,9.02,0.03,0.01,-0.03,57
1.98,0.95,9.23,0.08,0.01,-0.06,57
2.29,1.21,10.45,0.08,-0.01,-0.09,57
4.07,2.58,16.08,-0.18,0.08,-0.02,57
6.1,3.64,21.8,-1.5,-0.05,0.66,57
1.72,3.22,21.23,-3.2,-0.22,0.99,57
2.07,3.88,16.87,-4.39,-0.46,0.66,57
2.09,4.45,14.61,-5.31,-0.56,0.7,57
1.16,4.25,9.01,-6.07,-0.23,0.69,57
1.81,3.38,3.03,-6.31,0.21,0.67,57
0.76,2.28,1.56,-6.18,0.64,0.54,57
3.17,1.31,-3.53,-6.18,0.63,0.46,57
1.42,-1.24,-6.8,-5.23,0.97,0.53,57
1.16,-3.6,-13.01,-3.81,0.38,0.34,57
0.71,-4.8,-13.55,-2.34,0.1,0.21,57
-0.15,-5.41,-15.97,-1.32,0.25,0.15,57
2.02,-0.55,9.39,0.1,-0.06,-0.05,58
2.08,-0.54,9.29,0.05,-0.03,0.01,58
1.93,-0.55,9.34,0.03,-0.07,-0.01,58
2.23,-0.56,8.97,0.04,-0.05,0.0,58
1.92,-0.64,9.1,0.05,-0.06,0.03,58
2.34,-0.37,9.41,0.04,0.02,-0.02,58
1.73,-0.47,8.98,0.09,0.01,-0.01,58
2.09,-0.46,9.07,0.07,0.04,-0.06,58
2.13,-0.41,9.04,0.13,0.03,-0.05,58
2.15,-0.26,9.27,0.1,-0.02,-0.05,58
2.21,-0.07,9.48,0.1,0.06,-0.07,58
2.36,-0.19,9.19,0.03,-0.03,0.01,58
1.8,-0.27,9.21,0.07,-0.01,0.0,58
2.16,-0.13,9.16,0.05,-0.05,-0.03,58
2.0,-0.07,9.35,0.04,-0.0,-0.01,58
2.22,-0.07,9.15,0.03,-0.02,0.0,58
1.89,-0.18,9.13,0.04,-0.04,0.03,58
1.84,-0.04,9.06,0.04,0.0,-0.06,58
2.33,-0.12,9.29,0.02,-0.01,-0.02,58
1.74,-0.13,9.03,0.02,-0.0,-0.03,58
2.01,-0.09,9.09,0.05,-0.02,-0.08,58
2.18,-0.11,9.12,0.05,0.03,-0.05,58
2.4,-0.11,10.4,0.09,0.21,-0.21,58
2.56,-1.35,16.62,-0.18,0.65,0.05,58
1.7,0.63,21.03,-1.0,-0.06,-0.21,58
6.07,2.3,22.59,-2.3,-0.66,0.26,58
4.4,4.2,19.96,-3.83,-1.05,1.19,58
2.53,5.37,15.06,-5.24,-0.87,1.47,58
0.7,6.03,11.94,-6.23,-0.74,1.45,58
1.27,6.84,4.91,-7.25,0.37,1.36,58
0.85,5.04,-2.85,-6.93,-0.12,1.26,58
-0.1,2.06,-7.2,-5.99,0.31,1.15,58
-0.54,-1.75,-12.46,-4.43,0.84,1.04,58
-1.74,-4.16,-13.21,-2.49,0.32,0.53,58
2.51,-0.04,9.23,0.05,-0.01,-0.03,59
2.56,-0.01,9.04,0.0,0.04,-0.03,59
2.65,0.04,9.2,0.0,0.02,-0.03,59
2.45,0.04,8.84,-0.0,0.01,-0.02,59
2.68,0.07,9.15,0.03,-0.01,-0.02,59
2.44,-0.02,8.92,0.03,0.01,0.02,59
2.39,-0.11,9.21,0.02,0.0,-0.02,59
2.66,0.1,9.2,0.07,0.01,-0.09,59
2.63,0.14,8.82,0.07,0.01,-0.05,59
2.53,0.18,8.99,0.08,-0.0,-0.02,59
2.47,0.21,9.33,0.09,0.01,-0.05,59
2.53,0.25,9.34,0.04,0.01,-0.03,59
2.51,0.19,9.41,-0.0,-0.02,-0.03,59
2.52,0.26,8.96,-0.0,0.01,-0.04,59
2.64,0.34,9.04,0.02,0.01,-0.01,59
2.5,0.31,9.02,0.04,-0.02,-0.0,59
2.59,0.25,8.9,0.01,0.03,0.01,59
2.28,0.24,8.72,0.07,0.01,0.02,59
2.48,0.27,9.17,0.06,-0.0,-0.0,59
2.14,0.28,8.94,0.06,0.03,-0.02,59
2.29,0.25,9.17,0.02,0.05,-0.04,59
2.27,0.36,9.05,0.07,0.07,-0.1,59
2.52,0.35,9.59,0.08,-0.01,-0.07,59
2.48,0.39,10.34,0.05,0.02,-0.06,59
2.56,0.45,12.11,-0.08,-0.13,-0.19,59
3.59,1.12,16.77,-0.44,0.04,-0.09,59
4.91,2.21,19.74,-1.55,-0.0,0.12,59
4.03,2.45,18.84,-2.92,0.14,0.47,59
3.98,3.24,17.02,-4.26,-0.66,0.78,59
2.25,2.88,11.65,-4.87,-0.79,1.16,59
1.49,2.47,9.03,-5.42,-0.66,1.11,59
1.52,1.88,4.39,-5.9,0.27,1.14,59
1.24,1.08,1.47,-5.91,0.1,0.95,59
1.04,0.24,-1.97,-5.75,0.15,1.02,59
1.43,-1.16,-7.37,-5.62,1.01,0.95,59
1.02,-3.63,-14.42,-4.0,1.48,0.82,59
-1.62,-4.7,-14.02,-2.02,0.63,0.27,59
-0.2,-5.26,-15.39,-0.6,-0.08,-0.14,59
1.87,-0.19,8.95,0.03,0.02,-0.02,60
1.66,-0.05,8.82,0.09,-0.03,-0.07,60
2.25,0.02,9.44,0.06,-0.01,-0.05,60
1.92,0.06,9.06,0.03,-0.02,-0.04,60
2.02,-0.05,8.99,0.05,-0.04,-0.02,60
1.47,0.03,8.91,0.1,0.0,-0.09,60
2.35,0.17,9.37,0.11,-0.06,-0.11,60
2.02,0.02,8.97,0.09,-0.04,-0.03,60
1.92,0.11,9.6,0.11,-0.04,-0.12,60
2.44,0.21,9.24,0.0,0.01,-0.08,60
2.26,0.3,9.3,0.05,-0.03,-0.05,60
2.27,0.4,9.22,0.02,-0.03,-0.04,60
2.12,0.32,9.22,-0.0,0.0,0.03,60
1.86,0.25,9.05,0.01,0.01,-0.02,60
2.15,0.26,9.23,0.02,-0.01,-0.01,60
1.88,0.25,9.11,-0.0,-0.0,0.01,60
1.93,0.29,8.97,0.01,0.01,-0.04,60
2.21,0.31,9.03,0.04,-0.02,-0.02,60
1.91,0.34,9.07,0.04,0.01,-0.03,60
2.27,0.37,9.32,0.06,-0.04,-0.02,60
2.09,0.37,9.1,0.04,-0.02,-0.0,60
1.92,0.4,9.17,0.05,-0.04,-0.02,60
1.99,0.32,9.17,0.04,0.01,-0.01,60
1.92,0.43,9.1,0.02,0.02,-0.04,60
2.13,0.46,9.15,0.03,0.01,-0.04,60
2.01,0.46,9.1,0.03,-0.0,-0.02,60
1.84,0.35,8.98,0.03,0.03,-0.04,60
2.06,0.53,9.15,0.06,0.02,-0.08,60
2.06,0.44,9.35,0.05,-0.0,-0.04,60
2.16,0.45,10.0,0.07,-0.07,-0.07,60
2.49,0.24,11.0,-0.03,0.02,-0.04,60
2.13,0.89,15.19,-0.43,0.37,-0.07,60
2.9,0.96,17.96,-1.51,0.51,-0.19,60
2.57,2.45,19.9,-2.28,-0.33,0.09,60
4.61,3.43,20.77,-3.67,-0.59,0.43,60
2.83,4.99,15.88,-5.63,-0.43,0.94,60
1.05,3.24,7.26,-5.93,0.05,0.97,60
0.21,2.01,5.07,-5.81,-0.11,0.85,60
0.79,0.89,1.38,-5.71,-0.11,0.68,60
1.49,0.65,-1.43,-5.79,0.52,0.74,60
1.14,-0.56,-6.24,-5.48,0.71,0.78,60
0.02,-3.17,-11.41,-4.34,1.43,0.5,60
-1.01,-3.95,-13.33,-2.7,0.51,-0.36,60
1.76,-4.54,-16.51,-1.03,0.13,-0.22,60
-0.17,-6.58,-14.14,0.08,0.48,0.07,60
1.58,-0.74,8.91,0.16,0.0,-0.08,61
1.21,-0.76,8.97,0.2,-0.04,-0.09,61
1.73,-0.5,9.4,0.27,-0.05,-0.1,61
1.53,-0.44,9.64,0.2,-0.12,-0.03,61
1.83,-0.38,9.63,0.06,-0.06,0.01,61
1.32,-0.43,9.44,0.04,-0.11,-0.0,61
1.59,-0.42,9.0,-0.03,0.03,0.0,61
1.42,-0.44,9.21,0.04,-0.06,-0.01,61
1.58,-0.41,9.03,0.01,0.01,-0.03,61
1.34,-0.39,9.26,0.02,0.02,-0.04,61
1.52,-0.38,9.31,0.0,-0.0,-0.06,61
1.44,-0.34,9.04,0.01,0.01,-0.07,61
1.61,-0.34,9.17,0.03,-0.04,-0.05,61
1.61,-0.27,8.95,0.06,-0.02,-0.04,61
1.69,-0.25,9.25,0.09,0.0,-0.02,61
1.48,-0.2,9.17,0.07,-0.05,0.01,61
1.58,-0.24,9.46,0.07,0.03,-0.03,61
1.43,-0.24,9.02,0.03,0.01,-0.01,61
1.6,-0.12,9.39,0.05,-0.01,-0.02,61
1.49,-0.15,9.2,0.01,0.0,-0.01,61
1.54,-0.16,9.16,0.05,-0.01,-0.01,61
1.49,-0.17,9.12,0.04,-0.0,-0.03,61
1.41,-0.11,9.3,0.05,0.01,-0.03,61
1.57,-0.15,9.48,0.04,-0.06,-0.06,61
1.41,-0.11,9.53,0.03,-0.1,-0.05,61
1.84,-0.38,10.62,0.01,-0.09,-0.08,61
1.44,-0.17,13.48,-0.29,0.11,-0.04,61
1.21,-0.01,19.58,-0.85,-0.35,-0.37,61
3.11,1.44,21.36,-2.18,-0.6,-0.07,61
3.09,2.11,18.94,-3.72,-0.9,0.17,61
3.75,2.62,15.24,-4.67,-0.88,0.53,61
3.14,3.19,11.48,-5.54,-0.88,0.83,61
2.89,3.26,4.85,-5.98,-0.4,0.96,61
3.08,2.31,0.69,-5.83,-0.27,1.21,61
1.26,1.05,-2.74,-5.56,0.6,1.2,61
1.62,-0.59,-5.22,-5.07,0.56,0.87,61
0.97,-2.26,-6.42,-4.7,1.05,0.73,61
1.52,-3.45,-11.64,-3.94,0.72,0.62,61
-0.37,-4.1,-14.61,-2.68,0.56,0.51,61
-0.84,-3.98,-17.27,-1.35,0.25,0.27,61
1.63,0.17,9.23,-0.05,0.06,-0.05,62
2.77,0.34,9.28,-0.01,-0.04,-0.12,62
2.36,0.16,8.92,-0.08,0.03,0.02,62
2.08,0.13,8.64,-0.0,0.04,-0.06,62
2.59,0.25,9.1,0.07,-0.01,-0.07,62
2.32,0.29,9.13,0.09,-0.07,-0.0,62
2.07,0.25,9.22,0.05,-0.03,-0.02,62
2.36,0.28,8.94,0.03,-0.0,-0.02,62
2.22,0.29,9.13,0.06,-0.03,-0.03,62
2.37,0.31,8.9,0.07,-0.02,-0.02,62
2.26,0.38,9.17,0.06,-0.0,-0.03,62
2.41,0.44,9.07,0.07,0.01,-0.05,62
2.38,0.5,9.28,0.06,0.0,0.0,62
2.33,0.53,9.44,0.05,-0.06,-0.03,62
2.43,0.57,9.35,-0.01,0.01,0.01,62
2.27,0.49,9.2,-0.0,-0.04,-0.01,62
2.26,0.42,9.07,-0.05,0.01,0.01,62
1.95,0.4,8.91,0.01,-0.03,-0.06,62
2.46,0.45,9.15,-0.04,0.04,-0.04,62
2.08,0.4,8.48,0.03,-0.02,-0.06,62
2.5,0.52,9.34,0.06,0.01,-0.07,62
2.3,0.54,9.0,0.04,0.02,-0.07,62
2.55,0.5,9.25,0.05,-0.03,-0.04,62
2.12,0.37,8.64,-0.06,-0.0,0.06,62
1.51,0.45,8.41,0.08,0.1,-0.04,62
2.2,0.57,9.13,0.09,0.08,-0.1,62
2.24,0.65,9.02,0.11,-0.01,-0.11,62
2.4,0.87,9.39,0.16,-0.04,-0.17,62
2.86,0.76,10.16,-0.23,-0.08,0.04,62
2.25,0.58,9.5,-0.18,0.16,0.04,62
1.92,0.33,9.17,-0.28,0.11,0.03,62
0.6,0.11,11.67,-0.02,-0.17,-0.11,62
2.85,0.38,16.7,-0.51,-0.06,-0.55,62
4.91,2.23,21.58,-1.64,0.23,-0.07,62
4.15,3.62,21.9,-3.43,-0.48,0.38,62
3.8,5.17,18.66,-5.05,-0.52,0.76,62
2.41,5.67,11.48,-6.11,-0.96,1.3,62
1.82,7.2,8.27,-7.17,-1.43,1.2,62
1.4,4.03,-1.75,-6.89,0.4,1.53,62
0.41,0.21,-3.94,-5.5,0.12,1.21,62
2.42,-1.77,-8.43,-4.79,0.6,1.08,62
0.56,-3.06,-9.79,-3.73,1.28,1.23,62
-0.16,-4.44,-13.73,-2.82,0.72,0.77,62
-0.45,-5.09,-14.24,-1.29,0.63,0.55,62
2.8,0.76,9.13,0.03,0.02,-0.05,63
2.37,0.68,9.11,0.09,-0.06,-0.04,63
2.55,0.76,9.32,-0.01,0.0,-0.01,63
2.21,0.69,8.78,0.0,0.04,-0.01,63
2.4,0.76,9.16,0.02,0.01,-0.03,63
2.33,0.64,9.12,-0.0,0.02,-0.0,63
2.21,0.61,8.87,0.04,-0.0,-0.04,63
2.45,0.74,9.16,0.02,0.01,-0.06,63
2.58,0.79,8.96,0.01,0.01,-0.02,63
2.26,0.8,8.9,0.04,0.01,0.01,63
2.17,0.76,8.87,0.05,-0.01,-0.02,63
1.95,0.68,9.03,0.12,-0.04,-0.09,63
2.52,0.85,9.67,0.07,-0.06,-0.12,63
2.38,0.96,9.17,-0.04,0.04,-0.05,63
2.74,0.99,9.15,-0.02,-0.01,-0.03,63
2.51,0.95,8.97,-0.01,0.02,0.03,63
2.27,0.94,9.03,-0.0,-0.02,0.05,63
2.25,0.96,9.27,0.02,-0.02,0.0,63
2.1,0.88,9.34,-0.09,0.02,0.02,63
2.21,0.85,9.01,-0.06,-0.02,-0.02,63
2.11,0.73,9.34,-0.07,-0.02,-0.01,63
1.96,0.65,8.68,-0.08,0.01,-0.04,63
2.49,0.69,9.0,0.0,-0.0,-0.1,63
2.33,0.71,8.85,-0.02,-0.01,-0.03,63
2.23,0.63,8.59,0.04,-0.01,-0.09,63
2.68,0.73,8.83,0.04,0.01,-0.08,63
2.4,0.78,8.97,0.08,0.02,-0.02,63
2.14,0.81,8.77,0.08,0.04,-0.05,63
2.55,0.87,9.57,0.13,-0.02,-0.08,63
2.45,0.72,9.85,0.06,0.01,-0.05,63
2.02,1.05,12.95,-0.04,0.14,-0.08,63
2.81,1.24,16.72,-0.67,0.14,-0.07,63
3.52,3.28,23.34,-1.92,-0.28,-0.18,63
5.05,4.39,20.44,-3.85,-0.63,0.55,63
2.82,4.76,17.88,-5.04,-1.04,0.86,63
2.42,4.78,13.11,-5.92,-0.8,0.89,63
2.93,5.42,10.07,-6.73,-0.43,1.07,63
2.39,5.16,3.34,-7.33,0.32,1.05,63
2.07,3.9,-3.0,-6.77,0.06,1.31,63
1.57,2.08,-10.32,-6.3,1.22,1.36,63
-0.09,-2.07,-16.93,-3.93,0.96,0.86,63
0.15,-2.86,-14.2,-1.87,-0.15,0.38,63
0.04,-4.24,-16.69,-0.94,0.37,0.42,63
-1.15,-6.46,-12.78,0.58,0.01,0.15,63
-0.29,-7.77,-6.58,1.15,-0.26,-0.34,63
1.64,-8.69,-3.66,0.78,-0.18,-0.46,63
2.8,0.74,8.83,0.02,0.04,0.01,64
2.64,0.75,8.96,0.04,0.02,0.0,64
2.52,0.84,9.07,0.05,0.03,-0.04,64
2.71,0.86,9.2,-0.01,0.02,-0.03,64
2.72,0.84,8.96,0.0,-0.02,-0.03,64
2.68,0.79,8.99,0.03,-0.0,-0.02,64
2.69,0.82,9.05,0.01,0.02,-0.02,64
2.39,0.8,8.86,0.04,0.03,-0.04,64
2.6,0.84,9.23,0.02,0.03,-0.08,64
2.86,0.93,8.97,-0.0,0.0,-0.06,64
2.84,0.92,8.83,-0.01,-0.02,-0.01,64
2.73,0.89,9.22,-0.0,-0.03,-0.0,64
2.53,0.77,8.89,-0.03,-0.02,-0.03,64
2.82,0.88,8.79,-0.01,-0.01,-0.03,64
2.65,0.94,8.83,0.02,-0.02,-0.02,64
2.73,1.0,8.76,0.02,0.02,0.02,64
2.48,0.93,9.02,0.04,0.01,0.0,64
2.61,0.95,9.04,0.03,0.03,-0.01,64
2.71,0.95,9.18,0.02,-0.0,0.03,64
2.54,0.83,9.01,0.02,-0.03,-0.01,64
2.49,0.66,9.08,0.01,0.01,0.02,64
2.35,0.88,9.89,0.03,0.03,-0.12,64
3.47,0.98,11.02,-0.14,0.06,-0.11,64
2.07,1.76,14.16,-0.37,0.11,-0.09,64
5.42,2.86,18.01,-1.05,-0.25,-0.24,64
5.45,3.44,20.58,-2.55,-0.28,0.55,64
3.37,3.56,16.72,-3.84,-0.27,0.81,64
3.89,3.54,15.9,-4.83,-0.66,0.93,64
2.3,3.61,10.85,-5.84,-0.35,1.22,64
2.53,2.57,4.09,-6.2,0.24,1.22,64
1.5,1.26,0.81,-5.91,0.71,1.15,64
1.52,0.16,-1.3,-5.55,0.58,1.03,64
2.07,-0.15,-4.28,-5.43,0.39,1.02,64
2.35,-1.53,-9.79,-5.11,1.48,1.14,64
-0.26,-4.3,-15.94,-3.33,1.03,0.91,64
-1.22,-4.48,-15.91,-1.37,0.15,0.27,64
-0.88,-5.51,-14.91,-0.02,0.21,0.15,64
-1.36,-7.39,-9.16,0.91,-0.08,-0.16,64
2.55,0.35,9.6,0.06,0.04,-0.06,65
1.9,0.3,9.44,0.0,0.0,-0.03,65
2.03,0.33,8.89,-0.03,0.02,-0.05,65
2.17,0.31,9.01,0.07,-0.07,-0.06,65
